"EventId","DER_mass_MMC","DER_mass_transverse_met_lep","DER_mass_vis","DER_pt_h","DER_deltaeta_jet_jet","DER_mass_jet_jet","DER_prodeta_jet_jet","DER_deltar_tau_lep","DER_pt_tot","DER_sum_pt","DER_pt_ratio_lep_tau","DER_met_phi_centrality","DER_lep_eta_centrality","PRI_tau_pt","PRI_tau_eta","PRI_tau_phi","PRI_lep_pt","PRI_lep_eta","PRI_lep_phi","PRI_met","PRI_met_phi","PRI_met_sumet","PRI_jet_num","PRI_jet_leading_pt","PRI_jet_leading_eta","PRI_jet_leading_phi","PRI_jet_subleading_pt","PRI_jet_subleading_eta","PRI_jet_subleading_phi","PRI_jet_all_pt","Label"
222755,208.39,77.527,69.004,138.655,3.436,544.811,-2.841,2.458,21.049,274.833,2.832,1.412,0.981,21.02,-0.483,2.367,59.521,0.096,-1.528,100.627,-2.577,349.02,2,100.751,2.049,1.492,93.542,-1.386,-0.247,194.293,"b"
222968,94.85,67.382,58.728,36.743,-999,-999,-999,2.33,3.035,96.303,1.405,0.12,-999,25.997,-1.708,-1.223,36.521,-2.309,1.028,32.991,-1.628,95.446,1,33.786,-0.326,2.332,-999,-999,-999,33.786,"b"
223534,132.706,56.936,90.321,72.489,7.901,1787.929,-15.55,2.924,5.127,169.498,0.392,-1.021,0.983,72.3,-0.927,2.622,28.356,-0.762,-0.741,28.58,2.395,238.954,2,34.783,-4.188,-0.383,34.058,3.713,-0.57,68.842,"s"
223602,76.393,30.811,60.009,130.874,-999,-999,-999,1.025,3.148,283.075,0.244,-0.671,-999,123.859,0.852,0.813,30.19,0.903,-0.211,12.582,-2.034,318.907,1,129.026,1.446,-2.575,-999,-999,-999,129.026,"b"
224595,115.706,35.658,82.697,46.564,-999,-999,-999,2.534,46.564,89.343,0.605,1.341,-999,55.657,1.102,2.707,33.686,1.176,0.174,12.67,2.256,223.909,0,-999,-999,-999,-999,-999,-999,0,"s"
224785,119.12,20.646,87.769,1.995,-999,-999,-999,3.822,1.995,50.025,1.142,-1.374,-999,23.354,1.558,-1.046,26.672,-0.772,2.208,4.024,-0.765,66.147,0,-999,-999,-999,-999,-999,-999,0,"b"
224929,119.242,9.435,82.508,3.56,-999,-999,-999,3.05,3.56,82.716,0.601,-1.376,-999,51.671,0.913,-2.805,31.045,0.408,0.203,24.856,0.545,168.876,0,-999,-999,-999,-999,-999,-999,0,"s"
226058,-999,86.264,112.958,7.878,-999,-999,-999,3.235,7.878,69.468,2.023,-1.368,-999,22.977,-1.366,-2.31,46.492,1.001,-0.104,44.168,2.414,78.393,0,-999,-999,-999,-999,-999,-999,0,"b"
226598,118.581,8.553,81.565,21.724,-999,-999,-999,3.096,22.346,100.413,1.144,1.375,-999,29.675,-0.349,-1.019,33.945,1.172,2.568,7.766,3.101,213.082,1,36.793,1.964,-0.287,-999,-999,-999,36.793,"s"
227022,72.995,19.748,52.1,1.089,-999,-999,-999,3.075,1.089,52.063,1.099,-1.409,-999,24.809,1.18,-2.924,27.254,1.047,0.287,3.681,-2.517,69.692,0,-999,-999,-999,-999,-999,-999,0,"s"
227742,127.102,38.553,74.797,82.596,-999,-999,-999,2.216,47.623,199.485,0.811,1.411,-999,46.092,0.36,-2.495,37.389,0.617,1.587,45.084,2.564,320.074,1,116.004,1.045,-0.079,-999,-999,-999,116.004,"b"
227761,174.322,68.913,135.631,23.129,-999,-999,-999,2.907,23.129,136.533,1.622,-1.346,-999,52.071,1.491,2.567,84.462,1.995,-0.296,14.32,3.118,206.052,0,-999,-999,-999,-999,-999,-999,0,"b"
227854,105.214,27.66,78.697,34.047,-999,-999,-999,2.919,34.047,78.902,0.865,-1.393,-999,42.311,0.071,2.121,36.591,-0.159,-0.789,43.563,-1.496,220.845,0,-999,-999,-999,-999,-999,-999,0,"s"
227873,123.818,26.078,89.121,149.185,4.688,1285.093,-3.868,1.369,14.34,401.644,1.106,1.393,0.995,65.337,1.974,-0.944,72.253,1.44,-2.205,38.1,-1.703,418.971,2,180.626,-1.068,1.021,83.429,3.62,3.032,264.055,"s"
228080,101.305,2.631,69.609,30.687,-999,-999,-999,2.755,4.024,93.242,1.225,0.755,-999,27.438,-0.434,2.711,33.615,-1.655,0.242,14.518,0.123,158.561,1,32.189,0.859,-2.494,-999,-999,-999,32.189,"b"
228430,130.143,52.293,94.627,76.812,-999,-999,-999,3.283,12.999,153.369,3.031,-1.41,-999,21.342,0.63,-0.597,64.699,-0.826,2.744,45.996,1.744,163.993,1,67.327,-1.745,-0.739,-999,-999,-999,67.327,"s"
228544,76.88,15.644,42.131,168.063,0.825,86.324,0.426,0.961,16.3,252.208,1.395,1.275,0,38.434,1.021,2.923,53.608,1.22,-2.42,86.231,-2.651,262.214,2,89.82,-1.184,0.192,70.347,-0.359,0.793,160.166,"b"
228871,133.611,5.359,89.906,61.933,-999,-999,-999,2.253,20.198,139.563,0.847,0.8,-999,52.158,0.636,-2.89,44.18,1.242,1.224,34.141,1.086,152.748,1,43.224,-1.975,-1.102,-999,-999,-999,43.224,"s"
228881,116.422,1.268,79.809,74.455,3.64,238.425,-3.277,2.214,42.341,216.318,0.959,1.061,0.883,32.502,1.528,-1.82,31.174,-0.452,-0.832,19.898,-0.883,238.056,3,40.643,2.011,1.684,38.103,-1.63,0.979,152.642,"s"
229664,125.46,53.003,78.916,56.163,2.644,130.113,1.268,2.843,2.651,150.561,0.64,1.411,0.056,48.964,0.904,2.985,31.361,0.506,-0.483,36.319,-2.289,141.445,2,38.997,-3.059,1.205,31.24,-0.415,0.013,70.236,"b"
229796,-999,61.088,37.412,42.114,-999,-999,-999,1.412,29.809,125.693,0.888,-0.885,-999,30.103,-0.332,2.695,26.729,0.089,-2.239,62.692,-0.555,209.37,1,68.86,2.453,2.045,-999,-999,-999,68.86,"b"
229849,79.766,27.867,47.174,140.041,3.32,335.087,-2.59,1.094,16.832,230.373,1.052,0.509,0.879,43.973,-0.771,1.526,46.255,-1.001,0.456,81.036,-0.003,373.076,2,94.517,-2.066,-2.62,45.629,1.254,-3.134,140.146,"b"
230015,155.084,81.706,130.611,84.682,-999,-999,-999,2.269,25.459,242.175,2.623,-1.373,-999,41.167,-1.494,0.618,107.969,-2.387,2.705,27.497,-1.883,296.37,1,93.04,-2.63,-0.81,-999,-999,-999,93.04,"b"
230257,122.051,32.539,78.935,302.852,4.319,1014.527,-4.597,0.794,25.707,492.481,0.569,0.352,0.999,129.171,0.438,-1.319,73.554,-0.306,-1.041,112.284,-0.681,566.81,2,228.121,1.903,2.066,61.635,-2.415,1.944,289.755,"s"
230360,87.453,17.415,30.633,477.344,3.683,1135.673,-3.391,0.754,8.875,581.717,3.371,1.258,0.974,21.903,-0.903,-1.273,73.841,-0.283,-0.842,383.155,-0.946,666.801,2,402.236,1.859,2.294,83.736,-1.824,1.629,485.973,"s"
230400,216.281,68.202,158.767,28.093,-999,-999,-999,3.707,28.093,86.439,0.878,-1.398,-999,46.019,-1.977,-0.264,40.42,0.473,2.518,32.453,-1.311,145.557,0,-999,-999,-999,-999,-999,-999,0,"b"
230503,98.157,89.554,76.358,1.008,-999,-999,-999,2.509,1.008,84.422,1.951,-1.347,-999,28.61,0.508,2.87,55.812,0.729,0.371,38.107,-2.287,133.135,0,-999,-999,-999,-999,-999,-999,0,"b"
230549,343.093,70.376,256.254,25.693,-999,-999,-999,4.5,25.693,86.52,2.117,0.567,-999,27.758,2.294,0.946,58.761,-1.356,-2.706,21.804,0.804,146.033,0,-999,-999,-999,-999,-999,-999,0,"b"
230664,105.792,31.727,71.649,19.316,-999,-999,-999,3.332,19.316,62.211,1.269,-1.414,-999,27.422,-1.047,2.094,34.789,-2.162,-1.05,16.889,0.377,104.621,0,-999,-999,-999,-999,-999,-999,0,"b"
231173,-999,438.006,362.312,100.387,5.531,655.421,-7.634,4.158,24.071,347.619,8.436,1.393,0.54,28.007,-0.824,-0.095,236.255,2.055,2.904,214.13,0.223,198.845,2,46.365,2.649,-1.378,36.993,-2.882,-1.56,83.357,"b"
231220,-999,88.676,59.799,37.283,-999,-999,-999,2.169,6.804,100.946,1.058,-1.32,-999,32.018,1.696,2.488,33.886,1.177,-1.689,61.188,0.993,153.253,1,35.043,0.287,-1.5,-999,-999,-999,35.043,"b"
231597,130.476,5.519,77.203,70.606,5.051,883.354,-5.247,3.466,1.267,206.794,1.998,1.369,0.931,20.186,2.022,-2.619,40.322,0.387,0.609,50.329,0.732,229.283,2,93.058,-1.462,-3.014,53.228,3.588,-0.743,146.285,"s"
231723,124.543,45.176,86.422,128.583,3.967,619.988,-3.541,1.728,32.107,320.895,0.438,1.15,0.916,79.807,0.941,-2.738,34.941,0.039,2.071,39.183,-2.899,424.767,3,102.703,-1.356,0.367,71.318,2.611,-0.93,206.146,"s"
232102,74.872,62.91,50.762,60.455,0.112,81.295,2.219,2.567,18.462,145.484,1,1.345,0,26.445,2.406,-2.79,26.438,2.457,0.926,49.326,3.041,186.998,2,48.037,1.435,-1.003,44.564,1.546,1.058,92.602,"b"
232422,148.79,57.727,122.249,31.953,-999,-999,-999,2.47,0.137,145.166,1.036,-1.413,-999,55.566,-1.099,-2.78,57.562,-2.27,1.328,20.912,-0.637,174.318,1,32.038,-1.999,-0.843,-999,-999,-999,32.038,"b"
232705,139.526,2.965,94.569,3.924,-999,-999,-999,3.555,3.924,69.99,0.599,1.407,-999,43.759,0.137,1.37,26.232,-1.588,-1.805,16.687,-1.947,96.789,0,-999,-999,-999,-999,-999,-999,0,"s"
232893,112.502,90.657,97.493,84.869,-999,-999,-999,1.84,3.741,182.026,2.206,-0.097,-999,31.208,0.891,-1.625,68.846,-0.936,-1.852,37.087,0.374,245.716,1,81.972,-1.004,1.705,-999,-999,-999,81.972,"b"
233209,203.076,97.567,118.705,1.507,-999,-999,-999,3.209,1.507,111.731,1.835,-1.383,-999,39.407,2.09,-2.962,72.324,1.15,0.253,33.05,-2.756,96.363,0,-999,-999,-999,-999,-999,-999,0,"b"
233530,97.939,32.812,67.255,192.235,5.019,925.556,-6.156,1,24.001,332.108,0.422,1.342,0.999,107.831,-0.435,2.189,45.505,-0.31,1.197,54.176,1.871,396.145,2,137.08,-2.886,-1.454,41.692,2.133,-0.666,178.772,"b"
233541,99.419,8.588,46.795,157.338,0.895,68.621,-0.197,1.587,22.696,241.808,1.893,1.143,0,21.381,-0.492,-0.441,40.484,-1.609,0.687,105.077,0.556,328.84,2,148.082,-0.502,-2.665,31.86,0.392,-2.805,179.942,"b"
233781,90.047,49.777,71.932,2.182,-999,-999,-999,2.753,2.182,64.056,1.184,-1.406,-999,29.336,-0.541,-1.649,34.72,0.608,0.852,22.344,3.063,94.159,0,-999,-999,-999,-999,-999,-999,0,"b"
234071,-999,93.846,52.36,116.411,1.138,77.978,1.644,1.248,37.695,223.4,0.671,-0.003,0.947,53.496,1.032,-2.71,35.89,1.536,-1.568,79.531,2.571,232.06,3,51.765,0.834,0.707,42.128,1.972,-0.426,134.014,"b"
234506,101.926,22.753,76.198,4.057,-999,-999,-999,2.957,4.057,75.291,0.966,-1.414,-999,38.304,0.841,-1.669,36.987,0.469,1.68,5.05,-0.287,129.413,0,-999,-999,-999,-999,-999,-999,0,"s"
234537,95.547,47.844,79.644,1.431,-999,-999,-999,2.795,1.431,76.775,1.202,-1.411,-999,34.863,-1.611,-2.251,41.912,-0.898,1.329,18.128,-0.773,85.847,0,-999,-999,-999,-999,-999,-999,0,"b"
234677,145.886,35.51,94.195,89.313,0.069,43.236,0.068,2.804,5.821,168.788,2.417,1.392,0,22.1,1.852,2.244,53.415,0.007,0.133,44.367,0.879,247.926,2,60.984,0.297,-2.773,32.29,0.228,-1.869,93.273,"b"
234701,84.922,60.254,57.797,0.28,-999,-999,-999,2.675,0.28,62.222,1.862,-1.354,-999,21.744,-0.603,-1.083,40.478,-0.695,2.527,23.527,-0.178,40.021,0,-999,-999,-999,-999,-999,-999,0,"b"
234909,309.683,6.355,177.908,37.272,4.861,504.385,-5.818,4.096,1.707,170.185,0.916,1.338,0.898,42.733,-1.73,2.54,39.132,1.098,-0.778,38.081,-0.943,185.916,2,45.394,-2.13,3.072,42.926,2.731,0.835,88.32,"b"
235083,128.286,8.703,88.51,90.805,3.557,355.396,-3.158,2.002,24.082,236.481,0.42,1.293,0.41,70.454,-0.507,-0.844,29.607,-1.752,0.723,19.04,0.354,284.581,2,103.745,-1.852,3.095,32.674,1.705,0.105,136.419,"s"
235111,87.431,60.168,67.142,1.492,-999,-999,-999,2.858,1.492,58.68,1.907,-1.335,-999,20.184,0.913,-1.229,38.496,2.281,1.28,24.671,-2.298,80.424,0,-999,-999,-999,-999,-999,-999,0,"s"
235269,175.825,96.396,153.276,0.728,-999,-999,-999,2.804,0.728,143.577,1.225,-1.406,-999,64.543,-0.047,2.855,79.035,-0.93,0.193,36.631,-2.027,196.938,0,-999,-999,-999,-999,-999,-999,0,"b"
235337,464.253,92.9,275.65,0.079,-999,-999,-999,4.934,0.079,78.671,2.66,-1.287,-999,21.495,-2.419,2.892,57.176,1.674,0.137,38.164,-2.793,23.775,0,-999,-999,-999,-999,-999,-999,0,"b"
235340,153.592,91.449,89.316,4.134,-999,-999,-999,2.973,4.134,92.886,2.142,-1.224,-999,29.565,2.104,-2.977,63.321,1.556,0.385,33.069,-2.679,140.644,0,-999,-999,-999,-999,-999,-999,0,"b"
235828,-999,72.705,61.953,0.755,-999,-999,-999,2.203,0.755,69.589,1.553,-1.379,-999,27.257,-0.493,0.068,42.332,-0.019,-2.083,35.11,1.737,83.602,0,-999,-999,-999,-999,-999,-999,0,"b"
236175,266.762,79.362,166.384,31.943,-999,-999,-999,3.623,0.428,145.362,2.522,0.212,-999,32.244,0.929,2.044,81.311,-1.21,-1.315,19.441,1.952,84.211,1,31.806,-0.448,1.516,-999,-999,-999,31.806,"b"
236240,95.863,31.916,64.143,178.696,1.498,150.24,1.429,1.076,2.719,317.52,0.472,0.735,0.406,84.488,0.246,2.914,39.866,-0.7,2.4,59.869,3.065,371.064,2,150.882,-2.159,-0.459,42.284,-0.662,0.424,193.166,"b"
236486,112.37,17.929,83.122,21.568,-999,-999,-999,2.958,21.568,66.537,0.859,1.187,-999,35.784,-0.604,0.599,30.753,0.871,-3.121,2.982,0.74,168.091,0,-999,-999,-999,-999,-999,-999,0,"s"
236941,122.25,48.249,82.717,222.906,-999,-999,-999,1.062,42.072,424.088,1.556,1.271,-999,62.414,1.185,-2.942,97.124,0.438,-2.186,76.005,-2.756,521.605,1,264.551,0.142,0.545,-999,-999,-999,264.551,"b"
237010,217.582,103.621,157.178,35.469,-999,-999,-999,3.032,35.469,121.082,1.334,-0.68,-999,51.885,-1.394,-1.968,69.197,0.215,0.602,38.947,-2.414,169.363,0,-999,-999,-999,-999,-999,-999,0,"b"
237146,79.17,60.634,66.158,96.841,-999,-999,-999,1.567,3.078,214.011,4.728,-1.195,-999,20.853,1.056,1.52,98.595,0.451,0.075,13.997,-1.835,246.778,1,94.563,-0.394,-2.968,-999,-999,-999,94.563,"b"
238003,124.976,31.891,87.684,54.97,-999,-999,-999,2.556,3.041,150.084,0.495,1.365,-999,62.426,-0.751,1.684,30.902,-0.121,-2.123,12.415,2.258,193.845,1,56.756,-2.199,-0.925,-999,-999,-999,56.756,"s"
238236,125.018,50.615,71.758,103.573,-999,-999,-999,2.067,63.085,124.462,2.279,1.39,-999,23.882,-0.588,0.992,54.424,-1.855,2.624,50.135,1.613,304.959,1,46.157,-3.089,-0.832,-999,-999,-999,46.157,"s"
238293,95.3,35.006,70.259,60.578,-999,-999,-999,2.363,27.816,139.044,2.321,1.413,-999,24.874,-0.117,2.632,57.733,-0.24,0.273,19.881,1.358,209.423,1,56.437,-1.2,-2.725,-999,-999,-999,56.437,"s"
238735,106.685,14.468,54.511,112.893,3.77,462.566,-2.662,1.958,44.437,218.918,1.338,1.223,0.967,28.221,-0.364,1.376,37.771,-0.597,-0.568,78,-0.301,343.163,2,110.535,-2.828,3.032,42.391,0.941,0.006,152.926,"s"
238831,100.485,10.474,63.934,28.016,-999,-999,-999,3.07,5.511,85.211,0.945,1.375,-999,28.125,-0.931,-0.859,26.575,0.248,1.975,23.621,1.554,93.313,1,30.511,-1.752,-1.704,-999,-999,-999,30.511,"s"
239491,123.825,4.478,71.55,63.588,4.075,470.466,-2.551,3.087,2.192,193.222,1.559,1.209,0.834,23.742,-1.696,-0.186,37.021,-0.397,-2.986,47.855,-2.879,300.447,2,93.405,0.773,0.735,39.055,-3.302,-1.816,132.459,"s"
239646,-999,124.755,131.401,64.473,4.896,577.604,-5.754,2.497,22.71,267.443,2.313,-0.571,0.762,27.83,1.623,2.281,64.373,-0.787,1.626,77.76,-0.532,342.979,3,53.138,2.936,-1.182,46.772,-1.96,-2.958,175.24,"b"
239671,-999,80.238,81.24,56.61,-999,-999,-999,3.334,1.307,110.054,0.988,-1.371,-999,27.458,0.36,1.365,27.125,2.289,-2.199,63.042,0.453,131.04,1,55.471,-1.149,-2.541,-999,-999,-999,55.471,"s"
239773,-999,59.301,60.703,2.448,-999,-999,-999,2.103,2.448,62.186,0.78,-1.402,-999,34.939,-0.217,1.13,27.247,-1.378,-0.624,42.641,-2.734,107.199,0,-999,-999,-999,-999,-999,-999,0,"b"
239853,181.008,61.146,137.425,89.432,2.499,153.312,0.955,2.662,39.675,195.254,1.46,0.029,0.95,32.599,-1.333,0.119,47.603,1.304,-0.246,36.592,1.398,291.753,3,44.734,0.337,2.384,40.123,2.836,-2.146,115.051,"b"
240118,-999,67.441,24.529,10.615,-999,-999,-999,1.044,10.615,49.329,1.31,-1.358,-999,21.359,2.117,-0.461,27.97,1.866,-1.474,45.527,2.334,121.766,0,-999,-999,-999,-999,-999,-999,0,"b"
240273,132.972,22.875,98.618,21.381,-999,-999,-999,3.541,21.381,72.467,0.841,-1.414,-999,39.366,0.575,-1.215,33.102,-1.088,1.911,25.749,2.716,86.219,0,-999,-999,-999,-999,-999,-999,0,"s"
241392,60.556,66.311,47.027,93.935,-999,-999,-999,1.143,7.315,180.206,0.486,-0.13,-999,62.292,-1.256,-1.312,30.296,-1.158,-0.174,43.878,-2.457,235.661,1,87.618,2.035,1.656,-999,-999,-999,87.618,"b"
241821,102.234,11.719,69.453,40.857,-999,-999,-999,2.672,6.129,108.974,1.473,-0.544,-999,28.742,-1.105,-0.273,42.328,-1.568,2.359,24.911,2.722,204.326,1,37.903,-3.009,-0.773,-999,-999,-999,37.904,"b"
241919,114.967,3.95,91.085,135.133,0.166,47.356,0.597,1.257,30.711,268.305,0.782,0.849,0,87.213,-2.287,-1.724,68.236,-2.063,-0.488,11.602,-0.347,381.969,2,67.51,-0.86,2.371,45.345,-0.694,1.614,112.855,"b"
242402,-999,76.831,31.382,0.241,-999,-999,-999,1.217,0.241,55.907,1.505,-1.388,-999,22.32,-1.219,0.285,33.587,-1.148,1.501,46.487,-2.114,40.433,0,-999,-999,-999,-999,-999,-999,0,"b"
242506,163.66,105.046,148.78,44.344,-999,-999,-999,2.911,24.734,136.567,3.208,-1.353,-999,22.201,1.562,-2.342,71.215,-1.136,-1.25,40.044,1.528,209.248,1,43.151,-0.832,2.34,-999,-999,-999,43.151,"b"
242540,97.865,53.11,77.26,4.495,-999,-999,-999,2.549,4.495,78.694,1.159,-1.408,-999,36.454,-1.099,0.141,42.239,-0.577,-2.354,21.343,1.759,91.792,0,-999,-999,-999,-999,-999,-999,0,"s"
242616,112.579,33.023,79.79,7.137,5.208,433.669,-5.435,3.336,1.206,120.764,0.951,-1.413,0.961,29.246,-0.065,-3.029,27.812,1.682,-0.187,14.248,1.769,121.426,2,31.939,-1.444,-2.204,31.766,3.765,0.741,63.705,"s"
242709,95.312,59.778,72.612,0.423,-999,-999,-999,2.771,35.941,109.561,1.539,-1.385,-999,29.109,-2.262,-1.755,44.79,-1.813,0.979,21.738,-2.745,59.323,1,35.662,-2.7,-2.678,-999,-999,-999,35.662,"b"
242817,88.305,3.203,51.469,92.292,-999,-999,-999,1.774,2.53,145.822,1.19,0.657,-999,23.483,2.138,1.672,27.956,0.377,1.883,41.555,1.977,168.807,1,94.383,1.603,-1.285,-999,-999,-999,94.383,"b"
243030,155.881,70.904,91.514,32.055,-999,-999,-999,3.416,3.638,104.728,1.539,1.414,-999,28.569,2.431,0.587,43.976,0.939,-2.486,36.257,-0.301,94.348,1,32.183,1.408,2.51,-999,-999,-999,32.183,"b"
243093,62.335,12.533,34.235,171.259,1.927,292.998,-0.922,0.91,1.316,330.227,2.184,1.213,0.191,26.319,1.35,1.017,57.469,1.319,0.108,94.98,0.278,289.769,2,191.024,1.043,-2.538,55.416,-0.884,1.663,246.44,"b"
243130,100.179,63.707,49.013,39.672,-999,-999,-999,2.66,39.672,50.707,1.235,1.095,-999,22.684,-1.885,-1.411,28.022,-1.812,2.213,38.916,-1.462,96.878,0,-999,-999,-999,-999,-999,-999,0,"b"
243317,98.118,6.931,69.277,100.231,1.766,213.626,3.6,1.609,11.352,251.9,0.66,1.051,0.169,47.96,0.669,-1.986,31.646,-0.915,-2.267,21.454,-2,360.567,2,121.984,-1.21,1.365,50.31,-2.976,-0.847,172.293,"b"
243406,111.924,5.85,53.97,130.219,5.21,1525.656,-6.747,1.815,6.377,279.638,1.405,1.195,0.919,22.694,-2.252,-1.321,31.879,-0.562,-0.659,78.903,-0.776,331.476,2,115.135,2.802,-3.002,109.931,-2.408,1.318,225.066,"s"
243849,97.406,21.125,72.804,2.826,-999,-999,-999,3.014,2.826,65.065,0.954,-1.414,-999,33.29,1.838,-0.924,31.775,0.832,2.518,7.037,0.949,103.282,0,-999,-999,-999,-999,-999,-999,0,"s"
244089,92.56,2.98,47.627,183.933,4.845,1117.777,-5.627,1.031,41.657,375.375,0.496,1.335,0.327,62.879,-1.055,2.425,31.205,-2.072,2.252,90.241,2.308,423.461,3,195.673,-1.931,-0.326,49.833,2.914,-2.402,281.291,"b"
244677,133.668,21.368,95.916,196.468,1.301,287.722,-0.293,1.416,35.812,500.703,2.784,1.233,0.297,43.508,0.065,1.35,121.107,-0.357,-0.001,59.232,0.252,576.302,3,220.079,1.01,-3.004,74.185,-0.29,-0.937,336.087,"s"
244787,99.972,1.298,71.747,42.419,-999,-999,-999,2.637,0.622,101.683,1.45,1.064,-999,24.429,0.094,-0.931,35.422,1.631,1.211,14.462,1.154,120.638,1,41.833,-0.1,-2.453,-999,-999,-999,41.833,"b"
244847,85.98,92.112,74.924,34.446,-999,-999,-999,1.759,1.562,132.856,1.395,-1.199,-999,40.911,2.048,1.72,57.07,1.789,-2.823,37.671,0.086,122.492,1,34.875,2.88,-0.806,-999,-999,-999,34.875,"b"
244867,97.832,60.906,55.474,34.144,-999,-999,-999,2.795,34.144,55.589,0.978,-0.964,-999,28.105,0.851,-1.979,27.484,1.188,0.796,33.744,-2.333,198.69,0,-999,-999,-999,-999,-999,-999,0,"s"
245247,95.523,50.875,61.133,58.567,-999,-999,-999,2.088,5.28,133.8,1.43,1.299,-999,29.556,0.707,1.239,42.276,0.669,-2.957,27.596,1.646,191.706,1,61.969,1.086,-0.884,-999,-999,-999,61.969,"b"
245815,91.522,4.222,72.364,400.011,1.715,446.744,1.006,0.431,58.132,828.359,1.04,1.19,0.004,164.034,0.329,0.072,170.568,0.699,0.292,67.567,0.253,746.937,3,287.5,-0.462,-3.08,159.95,-2.177,-2.31,493.757,"b"
245901,99.409,17.845,71.688,25.005,-999,-999,-999,2.91,25.005,69.724,0.599,1.409,-999,43.611,0.141,-0.717,26.113,-0.629,2.089,4.676,0.21,105.47,0,-999,-999,-999,-999,-999,-999,0,"b"
245947,88.747,1.023,66.254,1.196,-999,-999,-999,3.167,1.196,64.598,0.865,-1.411,-999,34.642,-1.293,-3.005,29.956,-0.82,0.147,5.893,0.07,50.677,0,-999,-999,-999,-999,-999,-999,0,"s"
246957,157.132,42.784,116.85,10.089,3.141,239.96,-1.869,2.699,20.9,249.407,0.936,-1.403,0.905,61.46,0.527,2.602,57.553,0.277,-0.994,21.57,0.311,235.964,3,56.048,2.343,-0.538,40.661,-0.798,2.376,130.393,"s"
247283,52.979,61.868,50.665,9.357,-999,-999,-999,1.7,9.357,62.968,0.901,-1.408,-999,33.121,-0.396,2.668,29.847,-1.279,-2.163,37.89,0.172,114.184,0,-999,-999,-999,-999,-999,-999,0,"b"
247317,136.148,69.731,104.997,44.051,-999,-999,-999,2.573,4.168,143.9,1.961,0.389,-999,34.764,0.698,2.787,68.159,-0.373,0.447,19.103,3.067,134.57,1,40.977,-2.558,-1.862,-999,-999,-999,40.977,"s"
248765,98.723,26.843,69.198,38.196,0.032,95.322,6.045,2.831,28.024,170.56,1.878,1.411,0,25.423,1.67,-0.953,47.75,1.876,2.507,15.632,-2.75,234.595,2,58.689,2.475,-1.449,38.698,2.442,1.286,97.387,"s"
249020,-999,78.576,150.439,1.106,-999,-999,-999,3.469,1.106,55.615,1.094,-1.403,-999,26.564,-1.317,0.34,29.051,2.119,-0.137,53.713,-3.071,59.308,0,-999,-999,-999,-999,-999,-999,0,"b"
249039,78.065,5.532,46.758,191.404,-999,-999,-999,1.089,1.462,288.869,3.211,0.869,-999,23.206,0.176,2.249,74.505,1.151,2.734,96.518,2.799,396.089,1,191.157,2.17,-0.439,-999,-999,-999,191.157,"b"
249349,139.43,15.379,101.95,59.183,-999,-999,-999,2.375,5.039,143.063,0.598,0.122,-999,55.63,1.394,-2.995,33.269,-0.238,-1.27,18.282,-0.636,177.955,1,54.164,-1.445,1.022,-999,-999,-999,54.164,"s"
250033,84.437,84.79,62.087,36.961,2.13,500.705,-1.004,2.718,30.052,413.23,1.416,-1.351,0.009,24.267,1.004,1.56,34.364,1.948,-2.175,55.483,0.483,496.724,3,185.205,0.704,-2.827,127.812,-1.427,0.096,354.599,"b"
250390,131.167,12.327,99.626,67.378,-999,-999,-999,2.72,1.771,177.44,2.559,-0.632,-999,31.114,0.782,1.608,79.632,0.326,-1.074,16.058,-1.42,202.547,1,66.693,0.434,2.217,-999,-999,-999,66.693,"s"
250630,228.997,96.429,168.357,54.214,-999,-999,-999,4.095,42.337,138.898,3.028,1.41,-999,21.695,2.085,-0.88,65.7,-0.798,2.028,49.119,0.001,270.79,1,51.503,-1.854,-1.425,-999,-999,-999,51.503,"b"
250915,118.312,5.787,85.651,58.506,-999,-999,-999,3.192,1.7,149.12,2.518,-1.414,-999,25.761,2.048,1.308,64.872,1.434,-1.825,19.579,-1.987,120.648,1,58.486,3.162,1.296,-999,-999,-999,58.486,"b"
251324,141.175,34.249,89.46,156.955,3.726,424.919,-2.696,1.666,54.693,293.997,0.376,1.382,0.845,90.04,0.628,-1.875,33.818,1.644,-0.554,53.748,-1.381,353.488,3,83.938,2.743,2.301,53.099,-0.983,1.411,170.138,"s"
251554,158.896,36.9,97.379,47.419,-999,-999,-999,3.107,29.615,112.713,0.751,1.412,-999,47.009,0.403,1.433,35.303,1.661,-1.408,37.411,-0.343,198.088,1,30.401,-4.238,2.474,-999,-999,-999,30.401,"s"
251691,210.526,61.708,164.325,50.476,-999,-999,-999,2.847,50.476,162.588,1.267,-1.397,-999,71.715,-1.75,-0.268,90.873,-1.248,2.535,45.993,-2.753,212.006,0,-999,-999,-999,-999,-999,-999,0,"b"
252141,130.51,6.588,64.146,51.965,-999,-999,-999,3.022,20.517,96.247,0.77,1.364,-999,36.46,-0.151,-2.957,28.092,-0.33,0.06,58.889,-0.102,159.113,1,31.695,-0.967,3.006,-999,-999,-999,31.695,"s"
252293,88.02,83.716,75.49,153.393,4.151,665.926,-3.52,0.854,25.639,368.363,0.986,-0.224,0.472,87.003,0.114,0.618,85.758,0.912,0.314,25.369,-1.914,451.491,2,148.454,1.188,-2.342,47.147,-2.962,2.507,195.602,"b"
